ID
140506958
140507749
140503244
140503293
140503630
140503002
140501558
140973609
140977654
140500994
140503437
140997846
140973956
140971464
140977252
140974650
141382042
140878420
140974496
142418252
140505567
140399400
140974923
140504894
140502528
140505653
142206720
140973157
140977078
139140105
140997873
142397228
142396774
140507459
140974959
140974742
140502163
140975491
140500108
141826918
140462602
140505440
140974451
140974891
140974322
141827835
140975517
140877165
140997267
142418250
140504616
140502520
140506764
140975847
142238079
140973593
140504251
140976764
140503930
140500163
140978534
140974728
140881374
140502345
140998264
140975831
140507532
140976538
140507684
139666477
140490061
140501393
140504476
140505717
140503098
142039814
140978486
140507586
140973561
140972412
140507624
140977189
140971213
140975794
140501530
140489859
140973549
140881330
140507757
140975057
142006202
140501472
140880901
142039975
140505426
142039860
140878577
140974546
140505246
140975842
140974896
140975781
140501587
140504281
140913841
140977038
140504977
140977935
140973591
140507811
140170052
140971997
140974458
140505666
142022481
140502660
140502628
141965162
140970755
140490379
140977970
140881604
140500677
140977725
140507712
140877414
140974709
140973413
140976986
142432082
140971957
140489572
140977594
140501088
140504478
140500545
140502154
141894964
140976606
140503823
140505216
140978104
140502583
140978877
140503131
140503038
140975863
140500093
138948306
140505547
140972164
140506661
140971619
140968980
140974015
140977423
140972664
140501710
140502298
140505454
140399409
140879525
140970149
139921154
140489303
140879571
140489555
140977975
140998492
142341448
140973568
142309894
140968952
141628732
140975804
140971203
140881312
142420331
141641296
140997937
140881500
140974693
140978014
140976618
140977436
140996189
140976210
140977413
142384639
140490346
142219293
140489917
141642793
139921119
140974360
141631992
141382026
141631728
140976526
140587001
141381989
140504620
140971940
141641886
140499906
139875161
140974738
140877702
140503713
140978712
140971291
142342672
140975768
140501218
140971256
141642462
140976403
140500431
140878787
140878369
141159086
141644330
141828475
141642873
140502786
141642020
140502544
142438319
140876768
140502259
141641437
141641056
142342712
141828451
141641506
142304129
142353912
140881396
142438342
140998305
141641721
142215995
141779141
140976521
141642496
142006263
141641543
140997302
140507438
142324016
140586677
141876612
140996465
140998360
142180661
140975209
142343830
142434389
142237052
142437329
142347476
140506865
140506819
142344590
140974124
142227673
140976997
142382311
140970697
140977644
142239709
140972380
142006219
140984352
140978503
140972307
140507307
142309592
140507536
140976158
140998259
140975789
140974653
142396944
140976391
140970622
140974241
142371515
142382371
140879072
140878194
140997275
140506833
141160787
140877661
140586505
140977339
140976125
140506885
140489932
142321060
141829045
140972284
140974647
140506660
140502007
140880746
140504558
140507334
140880524
140978863
140997225
140503342
140998353
140502858
140970056
140974372
140977330
140504877
140974069
142320028
140506837
140505066
140976405
141631660
140977853
140502062
140500112
140971913
140500514
140502032
141632843
140504230
142039952
140490004
141827238
141628704
141632521
142309821
140507030
142040082
142396787
140507049
142279989
142286142
140506995
140501972
141642299
140978010
142330184
141632583
140974261
140490116
141631016
140502308
142274634
140502576
140489763
142283009
140976475
140503120
141641297
141247003
141385130
141863180
140506963
140506708
140507278
140507164
139140108
142304178
140877734
140506525
140507222
140507309
141829049
142239449
140880945
142342470
140974350
141826223
141159461
142016954
141828919
141745072
142212885
140961089
140978667
140977687
142229994
140972132
140506701
140969766
140976982
141829066
142308175
140976371
141828865
142283678
